#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
DEATH_AMBUSH_MOUNTAIN_CLANSMEN;.;;;;;;;;;x
knighthood_the_seven;Knighthood of the Seven;;;;;;;;;x
knighthood_the_seven_desc;The Knighthood of the Seven attempts to promote honor and character of strength through prestige. Characters of Renown are granted a position and granted a Knighthood, so that they may serve the Seven Faith.;;;;;;;;;x
knighthood_the_seven_leader;Grandmaster;;;;;;;;;x
knighthood_the_seven_leader_desc;Grandmaster;;;;;;;;;x
knighthood_the_seven_rank_1_male;Standard Bearer;;;;;;;;;x
knighthood_the_seven_rank_1_female;Standard Bearer;;;;;;;;;x
knighthood_the_seven_rank_2_male;Under-Marshal;;;;;;;;;x
knighthood_the_seven_rank_2_female;Under-Marshal;;;;;;;;;x
knighthood_the_seven_rank_3_male;Marshal;;;;;;;;;x
knighthood_the_seven_rank_3_female;Marshal;;;;;;;;;x
knighthood_the_seven_rank_4_male;Grand Commander;;;;;;;;;x
knighthood_the_seven_rank_4_female;Grand Commander;;;;;;;;;x
knighthood_the_seven_rank_5_male;Master of the Order;;;;;;;;;x
knighthood_the_seven_rank_5_female;Master of the Order;;;;;;;;;x
currency_knighthood_the_seven;Silver Stars;;;;;;;;;x
EVTDESC_TSK_S.3;[Root.GetTitledFirstName],\n\nWe are delighted by your decision to join our ranks as a Knight of the Seven. Together we shall strive for the betterment of ourselves and our fellows by following the words of the Seven Pointed Star.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTOPTA_TSK_S_3;I shall serve with honor and virtue.;;;;;;;;;x
EVTDESC_MNM_10023_KNIGHTHOOD_SEVEN;To [Root.GetTitledFirstName],\n\nIt is come to our attention that you have failed to uphold the faith of the Seven Pointed Star. As defending the Seven Faith is first and foremost our greatest duty, this can be seen as no less an act of the highest degree of treachery. If you want to keep your life, never cross our path again. \n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
quest_the_mystics_observe_sky_desc;One cannot fully understand our place in the cosmos if one does not see to the stars. It is said that the stars contain the truth of all things past and all things to come – by solving their riddles, one could predict anything.;On ne peut pas comprendre pleinement notre place dans le cosmos si on ne regarde pas les étoiles. On dit que les étoiles contiennent la vérité de toutes choses passées et de toutes choses à venir – en résolvant leurs énigmes, on pourrait prédire n'importe quoi.;Man kann unseren Platz im Kosmos nicht vollständig verstehen, wenn man nicht zu den Sternen hinaufschaut. Es heißt, dass in den Sternen die Wahrheit über alle vergangenen und zukünftigen Dinge ruhe, und wem es gelänge, ihre Rätsel zu lösen, könne alles vorhersagen.;;No se puede llegar a comprender nuestro lugar en el cosmos sin estudiar las estrellas. Se dice que las estrellas contienen la verdad de todas las cosas pasadas y futuras. Si se resuelven sus acertijos, podríamos predecir cualquier cosa.;;;;;;;;;x
quest_the_mystics_observe_sky_tooltip;To complete this mission you have to carefully study the sky and solve the puzzles that connect the physical world with the astral one.;Pour accomplir cette mission, vous devez étudier soigneusement le ciel et résoudre les énigmes qui relient monde physique et monde astral.;Um diese Mission abzuschließen, müsst Ihr sorgsam das Firmament studieren und die Rätsel lösen, die die physische Welt und die astrale Welt miteinander verbinden.;;Para completar esta misión debes estudiar el cielo concienzudamente y resolver los misterios que conectan el mundo físico con el mundo astral.;;;;;;;;;x
choose_hermetic_art;Choose Mystic Art;Choisir un art hermétique;Hermetische Kunst wählen;;Elegir arte hermético;;;;;;;;;x
choose_hermetic_art_desc;Choose to focus on one of the three arts within §Y[Root.Society.GetName]§!. Doing so will allow you to choose a lifestyle trait.;Choisir de se concentrer sur des trois arts [Root.Get_du_Society]§Y[Root.Society.GetName]§!. Le faire permet de choisir un trait de style de vie.;Wählt eine der drei Künste innerhalb des "§Y[Root.Society.GetName]§!"-Zirkels aus. Anschließend könnt Ihr einen Lebensstil als neues besonderes Merkmal annehmen.;;Elige a cuál de las tres artes de §Y[Root.Society.GetName]§! te dedicarás. De ese modo, elegirás un rasgo de estilo de vida.;;;;;;;;;x
choose_hermetic_art_power_desc;Enables §Gright-clicking§! on your character's portrait in order choose one of the three different arts within the Mystics, allowing you to decide on your lifestyle.;Permet de choisir un des trois arts des Hermétistes, vous permettant de décider de votre style de vie.\n(Faites un clic droit sur votre portrait);Ermöglicht es, per §GRechtsklick§! auf Euer Porträt eine von drei hermetischen Künsten als Lebensstil auszuwählen.;;Activa el §Gclic con el botón secundario§! en el retrato de tu personaje para elegir una de las tres artes del hermetismo y decidir tu estilo de vida.;;;;;;;;;x
choose_hermetic_art_allow_tooltip;Is allowed to choose a Mystic Art at this time\n;Est autorisé à choisir un art hermétique en ce moment\n;Hat im Moment die Möglichkeit, eine hermetische Kunst auszuwählen\n;;En este momento se puede elegir un arte del hermetismo.\n;;;;;;;;;x
invite_hermetic_to_stargazing;Invite to Stargazing;Inviter à contempler les étoiles;Einladung zur Sternbeobachtung;;Invitar a observar el cielo nocturno;;;;;;;;;x
invite_hermetic_to_stargazing_desc;Invite §Y[Root.GetTitledFirstName]§! to a night of stargazing and studies in an attempt to better understand how it works. This is also a good opportunity to get to know each other.;Inviter [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! à contempler et étudier les étoiles dans une tentative de mieux comprendre comment elles fonctionnent. C'est aussi une bonne occasion pour se connaître.;§Y[Root.GetTitledFirstName]§! zur gemeinsamen Sternbeobachtung einladen, um mehr über die Zusammenhänge und Wirkungsweise zu lernen. Außerdem ist das eine gute Gelegenheit, um sich besser kennenzulernen.;;Invita a §Y[Root.GetTitledFirstName]§! a una noche de observación del cielo y a estudiarlo para que comprenda mejor cómo funciona. Esta también será una buena oportunidad para conoceros mejor.;;;;;;;;;x
hermetic_grand_debate;Hold a Grand Debate;Tenir un grand débat;Eine Große Debatte abhalten;;Celebrar un Gran Debate;;;;;;;;;x
hermetic_grand_debate_desc;Hold a grand debate for all members of §Y[Root.Society.GetName]§! to join. Spending several days discussing and arguing in the name of knowledge and learning.;Tenir un grand débat auquel tous les membres [Root.Get_du_Society]§Y[Root.Society.GetName]§! peuvent participer. Passer plusieurs jours à argumenter au nom de la connaissance.;Haltet eine Große Debatte ab, für alle Mitglieder des "§Y[Root.Society.GetName]§!"-Zirkels. Mehrere Tage lang wird diskutiert und debattiert, im Namen von Wissenschaft und Gelehrsamkeit.;;Celebra un Gran Debate para todos los miembros de §Y[Root.Society.GetName]§!. Pasa varios días hablando y debatiendo en nombre del saber y del aprendizaje.;;;;;;;;;x
the_mystics_wrote_magnum_opus_duplicate;Does NOT already own Magnum Opuses on all topics.\n;Ne possède pas déjà des magnum opus sur tous les sujets.\n;Ist NICHT in Besitz eines Magnum Opus in allen Wissensbereichen.\n;;Aún no posee magnum opus sobre todos los temas.\n;;;;;;;;;x
the_mystics_write_magnum_opus_power_desc;Enables §Gright-clicking§! on your own portrait in order to write an enciphered book of your knowledge. This is an artifact with potentially powerful bonuses, which only characters with high learning can decipher.;Permet d'écrire un livre chiffré contenant votre savoir. C'est un artefact avec de puissants bonus, que seuls les personnages avec une grande érudition peuvent déchiffrer.\n(Faites un clic droit sur votre portrait);Ermöglicht einen §GRechtsklick§! auf Euer Porträt, um ein verschlüsseltes Buch Eures Wissens zu schreiben. Dabei handelt es sich um ein Artefakt mit potenziell starken Boni, das nur von Charakteren mit hoher Bildung entschlüsselt werden kann.;;Activa el §Gclic con el botón secundario§! en tu propio retrato para escribir tus conocimientos en una obra codificada. Este artefacto podría otorgar bonificaciones considerables que solo pueden descifrar los personajes con un alto nivel de Aprendizaje.;;;;;;;;;x
the_mystics_write_theory_paper;Write a Theorem Paper;Écrire un théorème;Abhandlung der Theoreme verfassen;;Escribir teorema;;;;;;;;;x
the_mystics_write_theory_paper_desc;Do research and write a theorem paper on a topic, before sending it out for peer review. Should it become accepted by at least 3 out of 5 peers, you will gain a reward.;Faites de la recherche et rédigez un théorème sur un sujet, avant de l'envoyer pour examen à vos pairs. Si votre article est accepté par au moins 3 pairs sur 5, vous obtiendrez une récompense.;Führt Forschungen durch und verfasst eine Abhandlung zum Thema, die Ihr Kollegen zur Besprechung schickt. Falls sie von wenigstens 3 der 5 Kollegen akzeptiert wird, erhaltet Ihr eine Belohnung.;;Investiga y propón un teorema sobre un tema antes de someterlo a una revisión por expertos. Si al menos 3 de 5 expertos determinan su validez, recibirás una recompensa.;;;;;;;;;x
the_mystics_leader_desc;The First-Among-Equals of the Mystics, possession an understanding of the world that others can only aspire to.;Les « premiers parmi les pairs » de la société hermétique possèdent une compréhension du monde à laquelle les autres peuvent seulement aspirer.;Die Ersten unter Gleichgestellten in der Hermetischen Gesellschaft sind im Besitz eines Wissens über die Welt, nach dem andere nur zu streben vermögen.;;El Primero entre iguales de la sociedad hermética, que posee una comprensión del mundo a la que otros solo pueden aspirar.;;;;;;;;;x
the_mystics_write_theory_paper_power_desc;Enables the decision to write a theorem paper and have it be reviewed by fellow members of the Mystics. If it is accepted, you gain §Y[From.Society.GetCurrency]§!.\n;Permet la décision d'écrire un théorème et de le faire examiner par des membres hermétistes. S'il est accepté, vous gagnerez du §Y[From.Society.GetCurrency]§!.\n;Ermöglicht die Entscheidung, eine Abhandlung der Theoreme zu verfassen und sie von anderen Mitgliedern der Hermetiker prüfen zu lassen. Falls sie akzeptiert wird, erhaltet Ihr §Y[Root.Society.GetCurrency]§!.\n;;Activa la decisión de escribir un teorema y de que lo revisen otros miembros del hermetismo. Si lo aceptan, ganarás §Y[From.Society.GetCurrency]§!.\n;;;;;;;;;x
the_mysticsCap;The Mystics;La Société hermétique;Die Hermetische Gesellschaft;;La sociedad hermética;;;;;;;;;x
# Devil Worship #
devil_worshipers_summon_familiar_cd_tooltip;§Y[Root.GetTitledFirstName]§! has not selected a familiar in the past 5 years\n;[Root.Get_Le_Title]§Y[Root.GetTitledFirstName]§! n'a pas choisi d'animal familier depuis 5 ans\n;§Y[Root.GetTitledFirstName]§! hat seit 5 Jahren keinen Vertrauten gewählt.\n;;§Y[Root.GetTitledFirstName]§! no ha elegido un espectro en 5 años.;;;;;;;;;x
devil_worshipers_summon_familiar;Summon Familiar;Invoquer un animal familier;Vertrauten beschwören;;Invocar espectro;;;;;;;;;x
the_devil_worshipers_tainted_touch_allow_tt;§Y[Root.GetTitledFirstName]§! is not already sick.;[Root.Get_Le_Title]§Y[Root.GetTitledFirstName]§! n'est pas déjà malade.;§Y[Root.GetTitledFirstName]§! ist noch nicht krank.;;§Y[Root.GetTitledFirstName]§! no tiene dolencias.;;;;;;;;;x
the_devil_worshipers_tainted_touch_tooltip;§Y[Root.GetTitledFirstName]§! mysteriously contracts a disease\n;[Root.Get_Le_Title]§Y[Root.GetTitledFirstName]§! tombe mystérieusement malade\n;§Y[Root.GetTitledFirstName]§! hat sich auf mysteriöse Weise eine Krankheit zugezogen.\n;;§Y[Root.GetTitledFirstName]§! contrae una enfermedad en extrañas circunstancias.\n;;;;;;;;;x
the_devil_worshipers_tainted_touch;Tainted Touch;Atteindre par le Mal;Unreine Berührung;;Toque viciado;;;;;;;;;x
the_devil_worshipers_tainted_touch_desc;§Y[From.GetTitledFirstName]§! can use [From.GetDWDarkMagic] to taint §Y[Root.GetTitledFirstName]'s§! health. This will cause severe discomfort and possibly even death.;[From.Get_Le_Title]§Y[From.GetTitledFirstName]§! peut utiliser [From.GetDWDarkMagic] pour détériorer la santé [Root.Get_du_Title]§Y[Root.GetTitledFirstName]§!. Cela peut causer un sérieux désagrément, et même la mort.;§Y[From.GetTitledFirstName]§! kann [From.GetDWDarkMagic] nutzen, um die Gesundheit von §Y[Root.GetTitledFirstName]§! zu beeinträchtigen. Das wird extremes Unbehagen und möglicherweise den Tod nach sich ziehen.;;§Y[From.GetTitledFirstName]§! puede usar [From.GetDWDarkMagic] para dañar la salud de §Y[Root.GetTitledFirstName]§!. La víctima padecerá malestar y es posible que muera.;;;;;;;;;x
devil_worshipers_dark_divorce;Dark Divorce;Divorce maléfique;Dunkle Trennung;;Divorcio oscuro;;;;;;;;;x
devil_worshipers_dark_divorce_desc;Annul your marriage to §Y[Root.GetTitledFirstName]§! by death, using dark rituals and magic. This may have repercussions upon your soul!;Annulez votre mariage avec [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! via son décès, en usant d'un rituel de magie noire. Ceci pourrait avoir des répercussions sur votre âme !;Macht Eure Ehe mit §Y[Root.GetTitledFirstName]§! durch den Tod null und nichtig, indem Ihr dunkle Rituale und Magie verwendet. Das kann Folgen für Eure Seele haben!;;Causa la muerte de §Y[Root.GetTitledFirstName]§! con rituales y magia negra para obtener la nulidad matrimonial. ¡Esta acción podría afectar a tu alma!;;;;;;;;;x
devil_worshipers_dark_healing_desc;By using their dark magic devil worshipers can heal themselves, sometimes from the most grievous injuries.;En usant de leur magie noire, les adorateurs du démon peuvent se soigner eux-mêmes, quelques fois de blessures graves.;Mithilfe ihrer dunklen Magie können Teufelsanbeter manchmal sogar die schwersten Verletzungen heilen.;;Los adoradores del diablo son capaces de curarse, a veces incluso de dolencias muy grandes, mediante la magia negra.;;;;;;;;;x
devil_worshipers_desecrate_temple;Desecrate a temple.;Profaner un temple;Schändet einen Tempel.;;Profanar un templo;;;;;;;;;x
devil_worshipers_desecrate_temple_desc;Desecrate the temple assigned by the society.;Profaner le lieu de culte désigné par la société secrète.;Schändet den Tempel, der vom Zirkel ausgewählt wurde.;;Profana un templo asignado por la orden.;;;;;;;;;x
devil_worshipers_induction;Induct into [From.Society.GetName];Endoctriner;In "[From.Society.GetName]"-Zirkel aufnehmen;;Iniciar en [From.Society.GetName];;;;;;;;;x
devil_worshipers_dark_healing_tooltip;Need to be wounded, maimed, have a disease or severe medical condition.;Doit être blessé, infirme, avoir une maladie ou un état de santé grave.;Muss verwundet, verstümmelt bzw. erkrankt sein oder schwere gesundheitliche Probleme haben.;;Es necesario padecer lesiones, mutilaciones, una enfermedad o una dolencia grave.;;;;;;;;;x
devil_worshipers_desecrate_temple_decision;Desecrate Temple;Profaner le temple;Schändung beginnen;;Iniciar profanación;;;;;;;;;x
devil_worshipers_desecrate_temple_decision_desc;Desecrate the temple as ordered by §Y[From.Society.GetName]§!.;Profaner le temple comme ordonné par [From.Get_le_Society]§Y[From.Society.GetName]§!.;Schändet den Tempel, wie Euch der "§Y[From.Society.GetName]§!"-Zirkel befohlen hat.;;Sigue las órdenes de §Y[From.Society.GetName]§! y profana el templo.;;;;;;;;;x
devil_worshipers_dark_healing;Dark Healing;Guérison démoniaque;Dunkle Heilung;;Curación oscura;;;;;;;;;x
devil_worshipers_corrupt_priest;Corrupt [Root.Religion.GetPriestTitle];Corrompre un [Root.Religion.GetPriestTitle];[Root.Religion.GetPriestTitle] korrumpieren;;Corrompe a [Root.Religion.GetPriestTitle];;;;;;;;;x
devil_worshipers_corrupt_priest_desc;Corrupt §Y[Root.GetTitledFirstName]§! for material gains and [From.GetDWDevil]'s appreciation. This might have repercussions upon your soul!;Corrompre [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! pour des gains matériels, ainsi que pour la reconnaissance [From.GetDWDevilDuDela]. Ceci pourrait avoir des répercussions sur votre âme !;Korrumpiert §Y[Root.GetTitledFirstName]§! für materielle Güter und zur Erbauung von [From.GetDWDevil]. Das kann Folgen für Eure Seele haben!;;Corrompe a §Y[Root.GetTitledFirstName]§! para conseguir beneficios materiales y el aprecio de [From.GetDWDevil]. ¡Esta acción podría afectar a tu alma!;;;;;;;;;x
devil_worshipers_demonic_possession;Demonic Possession;Posséder par le démon;Vom Teufel besessen;;Posesión demoníaca;;;;;;;;;x
devil_worshipers_demonic_possession_desc;Attempt to possess §Y[Root.GetTitledFirstName]§! with a [From.GetDWDemon], making [Root.GetHerHim] fanatically loyal to you. This may have repercussions upon your soul!;Tenter de posséder [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! avec un [From.GetDWDemon], pour [Root.GetLeLa] rendre fanatiquement loyal[Root.GetNoneE] envers vous. Ceci peut avoir des répercussions sur votre âme !;Versucht, mit einem [From.GetDWDemon] Besitz von §Y[Root.GetTitledFirstName]§! zu ergreifen und [Root.GetHerHim] Euch treu ergeben zu machen. Das kann Folgen für Eure Seele haben!;;Intenta que [From.GetDWDemon] posea a §Y[Root.GetTitledFirstName]§! para que se vuelva leal a ti. ¡Esta acción podría afectar a tu alma!;;;;;;;;;x
devil_worshipers_invite_disciple_of_devil_tt;A disciple of [Root.GetDWDevil] will soon appear at the court of §Y[Root.GetTitledFirstName]§!.\n;Un disciple [Root.GetDWDevilDuDela] fera bientôt son apparition à la Cour [Root.Get_du_Title]§Y[Root.GetTitledFirstName]§!.\n;Am Hofe von §Y[Root.GetTitledFirstName]§! wird bald ein Schüler von [Root.GetDWDevil] erscheinen.\n;;Pronto aparecerá un discípulo de [Root.GetDWDevil] en la corte de §Y[Root.GetTitledFirstName]§!.\n;;;;;;;;;x
devil_worshipers_invite_disciple_of_devil;Invite Disciple of [Root.GetDWDevil];Inviter un disciple [Root.GetDWDevilDuDela];Ladet Schüler von [Root.GetDWDevil] ein;;Invitar a un discípulo de [Root.GetDWDevil];;;;;;;;;x
devil_worshipers_invite_disciple_of_devil_desc;As the [Root.GetSocietyRank] of [Root.Society.GetName], §Y[Root.GetTitledFirstName]§! can invite a disciple of [Root.GetDWDevil] to join [Root.GetHerHis] court.;En tant qu[Root.Get_Le_SocietyRank][Root.GetSocietyRank] [Root.Get_du_Society][Root.Society.GetName], [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! peut inviter un disciple [Root.GetDWDevilDuDela] à rejoindre sa Cour.;Als [Root.GetSocietyRank] des "[Root.Society.GetName]"-Zirkels kann §Y[Root.GetTitledFirstName]§! einen Schüler von [Root.GetDWDevil] zu sich an den Hof einladen.;;Como [Root.GetSocietyRank] de [Root.Society.GetName], §Y[Root.GetTitledFirstName]§! puede invitar a discípulos de [Root.GetDWDevil] a unirse a la corte.;;;;;;;;;x
quest_devil_worshipers_corrupt_priest;Corrupt [FromFrom.GetTitledFirstName];Corrompre [FromFrom.Get_le_Title][FromFrom.GetTitledFirstName];[FromFrom.GetTitledFirstName] korrumpieren;;Corromper a [FromFrom.GetTitledFirstName];;;;;;;;;x
quest_devil_worshipers_corrupt_priest_desc;The [Root.Religion.GetPriestTitle]s of [Root.Religion.GetHighGodName] are oblivious fools. §Y[FromFrom.GetTitledFirstName]§! leads [FromFrom.GetHerHis] sheepish flock down a path which will only bring weakness and stagnation. It is up to you to give [FromFrom.GetHerHim] a new direction.;Les [Root.Religion.GetPriestTitle]s [Root.Get_du_HighGod][Root.Religion.GetHighGodName] n'ont pas le sens des réalités. [FromFrom.Get_Le_Title]§Y[FromFrom.GetTitledFirstName]§! mène ses fidèles sur un chemin qui n'apporte que faiblesse et stagnation. Il vous revient de lui donner une nouvelle direction.;[Root.Religion.GetPriestTitle] von [Root.Religion.GetHighGodName] sind einfältige Narren. §Y[FromFrom.GetTitledFirstName]§! führt [FromFrom.GetHerHis]e Schafe auf einen Weg, der nur in Schwäche und Stillstand enden wird. Es liegt an Euch, [Root.Religion.Getihmihr] eine neue Richtung zu weisen.;;Los religiosos de [Root.Religion.GetHighGodName] no tienen dos dedos de frente. §Y[FromFrom.GetTitledFirstName]§! dirige a su congregación por una senda que solo lleva a la debilidad y el estancamiento. Tu misión consiste en darle una nueva orientación.;;;;;;;;;x
quest_devil_worshipers_corrupt_priest_tooltip;To complete this mission, §Gright-click§! on the portrait of §Y[FromFrom.GetTitledFirstName]§!, select §Y'Corrupt [FromFrom.Religion.GetPriestTitle]'§! and successfully corrupt [FromFrom.GetHerHim].;Pour réussir cette mission, faites un clic droit sur le portrait [FromFrom.Get_du_Title]§Y[FromFrom.GetTitledFirstName]§!, sélectionnez (et menez à bien) §Y'Corrompre un [FromFrom.Religion.GetPriestTitle]'§!.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt von §Y[FromFrom.GetTitledFirstName]§!, wählt "§Y[FromFrom.Religion.GetPriestTitle]§! korrumpieren" und korrumpiert [FromFrom.GetHerHim].;;Para completar esta misión, haz clic con el botón secundario en el retrato de §Y[FromFrom.GetTitledFirstName]§! y selecciona §YCorromper a [FromFrom.Religion.GetPriestTitle]§!.;;;;;;;;;x
quest_devil_worshipers_desecrate_temple;Desecrate the Temple of [FromFrom.GetName];Profaner le temple de [FromFrom.GetName];Schändet [FromFrom.GetHolding] von [FromFrom.GetName];;Profanar el/la [FromFrom.GetHolding] de [FromFrom.GetName];;;;;;;;;x
quest_the_devil_worshipers_sacrifice_ruler;Sacrifice a Ruler;Sacrifier un souverain;Einen Herrscher opfern;;Sacrificar a un gobernante;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_ruler_desc;The powerful and mighty [Root.GetDWDevil] takes and gives. While we are rewarded with powers far beyond what most kings and queens ever dream of, everything has a price. [Root.GetDWDevil] demands payment in blood and souls. Offer them the life of a powerful ruler.;[Root.GetDWDevil] avec sa puissance, prend et donne. Bien que nous soyons récompensés avec des pouvoirs qui vont au-delà de ce dont les rois et les reines ont toujours rêvé, tout a un prix. [Root.GetDWDevil] exige un paiement avec du sang et des âmes. Prenez la vie d'un puissant souverain, en guise d'offrande.;[Root.GetDWDevil] nimmt und [Root.GetDWDevil] gibt. Auch wenn wir Kräfte erhalten, die jenseits all dessen sind, was selbst Könige und Königinnen sich erträumen können, hat alles seinen Preis. [Root.GetDWDevil] verlangt, in Blut und Seelen bezahlt zu werden. Bietet [Root.Getihmihr] das Leben eines mächtigen Herrschers dar.;;[Root.GetDWDevil] es una divinidad poderosa capaz de dar y quitar. Sus fieles recibimos poderes que ya quisieran los monarcas más poderosos, pero todo en esta vida tiene un precio. [Root.GetDWDevil] exige sangre y almas. Ofrécele la vida de un gobernante fuerte.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_ruler_tooltip;To complete this mission, §Gright-click§! on the portrait of a prisoner in your dungeons who is a landed ruler and select §Y'Sacrifice to [Root.GetDWDevil]'§!.;Pour réussir cette mission, faites un clic droit sur le portrait d'un de vos prisonniers qui possède des terres et sélectionnez §Y'Sacrifier à [Root.GetDWDevil]'§!.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt eines Gefangenen in Euren Kerkern mit Rechtsanspruch auf ein Land und wählt "§YFür [Root.GetDWDevil] opfern§!".;;Para completar esta misión, haz clic con el botón secundario en el retrato de un terrateniente preso en la mazmorra y selecciona §YHonrar a [Root.GetDWDevil]§!.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_holy_person;Sacrifice a Holy Person;Sacrifier une sainte personne;Einen Glaubensanhänger opfern;;Sacrificar a un religioso;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_holy_person_desc;The powerful and mighty [Root.GetDWDevil] takes and gives. While we are rewarded with powers far beyond what most kings and queens ever dream of, everything has a price. [Root.GetDWDevil] demands payment in blood and souls. Offer them someone who pledged their life to [Root.Religion.GetHighGodName].;[Root.GetDWDevil] avec sa puissance, prend et donne. Bien que nous soyons récompensés avec des pouvoirs qui vont au-delà de ce dont les rois et les reines ont toujours rêvé, tout a un prix. [Root.GetDWDevil] exige un paiement avec du sang et des âmes. Prenez la vie de quelqu'un qui voue sa vie [Root.Get_au_HighGod][Root.Religion.GetHighGodName], en guise d'offrande.;[Root.GetDWDevil] nimmt und [Root.GetDWDevil] gibt. Auch wenn wir Kräfte erhalten, die jenseits all dessen sind, was selbst Könige und Königinnen sich erträumen können, hat alles seinen Preis. [Root.GetDWDevil] verlangt, in Blut und Seelen bezahlt zu werden. Bietet [Root.Getihmihr] jemanden dar, der sein Leben [Root.Religion.GetHighGodName] verschrieben hat.;;[Root.GetDWDevil] es una divinidad poderosa capaz de dar y quitar. Sus fieles recibimos poderes que ya quisieran los monarcas más poderosos, pero todo en esta vida tiene un precio. [Root.GetDWDevil] exige sangre y almas. Ofrécele a alguien que haya consagrado su vida a [Root.Religion.GetHighGodName].;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_holy_person_tooltip;To complete this mission, §Gright-click§! on the portrait of a prisoner in your dungeons who is a [Root.Religion.GetPriestTitle] or an ascetic and select §Y'Sacrifice to [Root.GetDWDevil]'§!.;Pour réussir cette mission, faites un clic droit sur le portrait d'un de vos prisonniers qui est [Root.Religion.GetPriestTitle] ou ascète, et sélectionnez §Y'Sacrifier à [Root.GetDWDevil]'§!.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt eines Gefangenen in Euren Kerkern, der den Titel "[Root.Religion.GetPriestTitle]" trägt oder ein Asket ist, und wählt "§YFür [Root.GetDWDevil] opfern§!".;;Para completar esta misión, haz clic con el botón secundario en el retrato de un asceta preso en la mazmorra y selecciona §YHonrar a [Root.GetDWDevil]§!.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_virgin;Sacrifice a Virgin;Sacrifier une personne vierge;Eine Jungfrau opfern;;Sacrificar a alguien virgen;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_virgin_desc;The powerful and mighty [Root.GetDWDevil] takes and gives. While we are rewarded with powers far beyond what most kings and queens ever dream of, everything has a price. [Root.GetDWDevil] demands payment in blood and souls. Offer them the life of someone who has never known love.;[Root.GetDWDevil] avec sa puissance, prend et donne. Bien que nous soyons récompensés avec des pouvoirs qui vont au-delà de ce dont les rois et les reines ont toujours rêvé, tout a un prix. [Root.GetDWDevil] exige un paiement avec du sang et des âmes. Prenez la vie de quelqu'un qui n'a jamais connu l'amour, en guise d'offrande.;[Root.GetDWDevil] nimmt und [Root.GetDWDevil] gibt. Auch wenn wir Kräfte erhalten, die jenseits all dessen sind, was selbst Könige und Königinnen sich erträumen können, hat alles seinen Preis. [Root.GetDWDevil] verlangt, in Blut und Seelen bezahlt zu werden. Bietet [Root.Getihmihr] das Leben von jemandem dar, der noch nie geliebt hat.;;[Root.GetDWDevil] es una divinidad poderosa capaz de dar y quitar. Sus fieles recibimos poderes que ya quisieran los monarcas más poderosos, pero todo en esta vida tiene un precio. [Root.GetDWDevil] exige sangre y almas. Ofrécele la vida de alguien que nunca haya conocido el amor.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_virgin_tooltip;To complete this mission, §Gright-click§! on the portrait of a prisoner in your dungeons who is a virgin and select §Y'Sacrifice to [Root.GetDWDevil]'§!. Children, chaste and ascetic characters are likely virgins.;Pour réussir cette mission, faites un clic droit sur le portrait d'un de vos prisonniers qui est vierge (les personnages enfants, chastes et ascétiques correspondent), et sélectionnez §Y'Sacrifier à [Root.GetDWDevil]'§!.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt eines Gefangenen in Euren Kerkern, der eine Jungfrau ist, und wählt "§YFür [Root.GetDWDevil] opfern§!". Kinder sowie keusche und asketische Personen gelten als Jungfrauen.;;Para completar esta misión, haz clic con el botón secundario en el retrato de un preso virgen de la mazmorra y selecciona §YHonrar a [Root.GetDWDevil]§!. Los niños, los ascetas y los personajes castos suelen cumplir este requisito.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_dwarf;Sacrifice a Dwarf;Sacrifier un nain;Einen Zwerg opfern;;Sacrificar a un enano;;;;;;;;;x
